"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags","Notes"
"backbone_Plate2_Specimen_001_B6_B06_018_target_CD180 (RP105)","Infinity Flow analysis of the murine lung at steady state -Well P2_B06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B7_B07_019_target_CD183 (CXCR3)","Infinity Flow analysis of the murine lung at steady state -Well P2_B07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B8_B08_020_target_CD193 (CCR3)","Infinity Flow analysis of the murine lung at steady state -Well P2_B08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B9_B09_021_target_CD194 (CCR4)","Infinity Flow analysis of the murine lung at steady state -Well P2_B09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B10_B10_022_target_CD195 (CCR5)","Infinity Flow analysis of the murine lung at steady state -Well P2_B10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B11_B11_023_target_CD196 (CCR6)","Infinity Flow analysis of the murine lung at steady state -Well P2_B11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_B12_B12_024_target_CD197 (CCR7)","Infinity Flow analysis of the murine lung at steady state -Well P2_B12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C1_C01_025_target_CD199 (CCR9)","Infinity Flow analysis of the murine lung at steady state -Well P2_C01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C2_C02_026_target_CD200 (OX2)","Infinity Flow analysis of the murine lung at steady state -Well P2_C02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C3_C03_027_target_CD200R (OX2R)","Infinity Flow analysis of the murine lung at steady state -Well P2_C03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C4_C04_028_target_CD200R3","Infinity Flow analysis of the murine lung at steady state -Well P2_C04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C5_C05_029_target_CD201 (EPCR)","Infinity Flow analysis of the murine lung at steady state -Well P2_C05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C6_C06_030_target_CD202b (Tie2,CD202)","Infinity Flow analysis of the murine lung at steady state -Well P2_C06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C7_C07_031_target_CD205","Infinity Flow analysis of the murine lung at steady state -Well P2_C07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C8_C08_032_target_CD206(MMR)","Infinity Flow analysis of the murine lung at steady state -Well P2_C08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C9_C09_033_target_CD207(Langerin)","Infinity Flow analysis of the murine lung at steady state -Well P2_C09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C10_C10_034_target_CD210 (IL-10R)","Infinity Flow analysis of the murine lung at steady state -Well P2_C10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C11_C11_035_target_CD223 (LAG3)","Infinity Flow analysis of the murine lung at steady state -Well P2_C11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_C12_C12_036_target_CD226 (DNAM-1_","Infinity Flow analysis of the murine lung at steady state -Well P2_C12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D1_D01_037_target_CD229 (Ly-9)","Infinity Flow analysis of the murine lung at steady state -Well P2_D01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D2_D02_038_target_CD252 (OX40L)","Infinity Flow analysis of the murine lung at steady state -Well P2_D02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D3_D03_039_target_CD253 (TRAIL)","Infinity Flow analysis of the murine lung at steady state -Well P2_D03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D4_D04_040_target_CD254 (TRANCE, RANKL)","Infinity Flow analysis of the murine lung at steady state -Well P2_D04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D5_D05_041_target_CD255 (TWEAK)","Infinity Flow analysis of the murine lung at steady state -Well P2_D05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D6_D06_042_target_CD256 (APRIL)","Infinity Flow analysis of the murine lung at steady state -Well P2_D06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D7_D07_043_target_CD262 (DR5, Trail-R2)","Infinity Flow analysis of the murine lung at steady state -Well P2_D07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D8_D08_044_target_CD265 (RANK)","Infinity Flow analysis of the murine lung at steady state -Well P2_D08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D9_D09_045_target_CD266 (FN14, TWEAK receptor)","Infinity Flow analysis of the murine lung at steady state -Well P2_D09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D10_D10_046_target_CD267","Infinity Flow analysis of the murine lung at steady state -Well P2_D10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D11_D11_047_target_CD268","Infinity Flow analysis of the murine lung at steady state -Well P2_D11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_D12_D12_048_target_CD270 (HVEM)","Infinity Flow analysis of the murine lung at steady state -Well P2_D12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E1_E01_049_target_CD272","Infinity Flow analysis of the murine lung at steady state -Well P2_E01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E2_E02_050_target_CD273 (PD-L2)","Infinity Flow analysis of the murine lung at steady state -Well P2_E02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E3_E03_051_target_CD274 (PD-L1","Infinity Flow analysis of the murine lung at steady state -Well P2_E03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E4_E04_052_target_CD275 (ICOSL)","Infinity Flow analysis of the murine lung at steady state -Well P2_E04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E5_E05_053_target_CD276","Infinity Flow analysis of the murine lung at steady state -Well P2_E05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E6_E06_054_target_CD278 (ICOS)","Infinity Flow analysis of the murine lung at steady state -Well P2_E06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E7_E07_055_target_CD279 (PD-1)","Infinity Flow analysis of the murine lung at steady state -Well P2_E07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E8_E08_056_target_CD283 (TLR3)","Infinity Flow analysis of the murine lung at steady state -Well P2_E08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E9_E09_057_target_CD284 (TLR4-MD2 complex)","Infinity Flow analysis of the murine lung at steady state -Well P2_E09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E10_E10_058_target_CD300f (MAIR-v)","Infinity Flow analysis of the murine lung at steady state -Well P2_E10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E11_E11_059_target_CD309","Infinity Flow analysis of the murine lung at steady state -Well P2_E11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_E12_E12_060_target_CD314 (NKG2D)","Infinity Flow analysis of the murine lung at steady state -Well P2_E12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F1_F01_061_target_CD317 (BST2, PDCA1)","Infinity Flow analysis of the murine lung at steady state -Well P2_F01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F2_F02_062_target_CD326 (EpCAM)","Infinity Flow analysis of the murine lung at steady state -Well P2_F02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F3_F03_063_target_CD335","Infinity Flow analysis of the murine lung at steady state -Well P2_F03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F4_F04_064_target_CD351","Infinity Flow analysis of the murine lung at steady state -Well P2_F04",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F5_F05_065_target_CD355 (CRTAM)","Infinity Flow analysis of the murine lung at steady state -Well P2_F05",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F6_F06_066_target_CD357 (GITR)","Infinity Flow analysis of the murine lung at steady state -Well P2_F06",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F7_F07_067_target_Allergin-1","Infinity Flow analysis of the murine lung at steady state -Well P2_F07",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F8_F08_068_target_B7-H4","Infinity Flow analysis of the murine lung at steady state -Well P2_F08",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F9_F09_069_target_Clec12A","Infinity Flow analysis of the murine lung at steady state -Well P2_F09",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F10_F10_070_target_Clec9A","Infinity Flow analysis of the murine lung at steady state -Well P2_F10",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F11_F11_071_target_CMKLR1","Infinity Flow analysis of the murine lung at steady state -Well P2_F11",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_F12_F12_072_target_CXCR7","Infinity Flow analysis of the murine lung at steady state -Well P2_F12",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_G1_G01_073_target_33D1","Infinity Flow analysis of the murine lung at steady state -Well P2_G01",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_G2_G02_074_target_DCTRAIL-R1","Infinity Flow analysis of the murine lung at steady state -Well P2_G02",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
"backbone_Plate2_Specimen_001_G3_G03_075_target_DCTRAIL-R2","Infinity Flow analysis of the murine lung at steady state -Well P2_G03",3.19,NA,"FCS","https://flowrepository.org/id/FR-FCM-Z2LP","Jun 2020","Mus musculus",NA,TRUE,"FlowRepository","Bioconductor Package Maintainer <maintainer@bioconductor.org>","flowSet","Rds","MapfxData/MPC/fcs/mpc_266fcs.Rds","","using flowCore::read.flowSet to read the fcs files; the fcs file containing a subset of cells from the source"
